name,parent,size,sqrt_size,ln_size,bounded_size
909,1,410,20.248456731316587,6.016157159698354,1.144385026737968
910,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
911,1,380,19.493588689617926,5.940171252720432,1.1336898395721917
912,1,800,28.284271247461902,6.684611727667927,1.283422459893048
913,1,380,19.493588689617926,5.940171252720432,1.1336898395721917
914,1,560,23.664319132398465,6.327936783729195,1.1978609625668444
915,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
916,1,470,21.6794833886788,6.152732694704104,1.165775401069519
917,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
918,1,730,27.018512172212592,6.593044534142437,1.258467023172905
919,1,1150,33.91164991562634,7.047517221357296,1.4081996434937611
920,1,680,26.076809620810597,6.522092798170152,1.2406417112299462
921,1,50,7.0710678118654755,3.912023005428146,1.0160427807486627
922,1,300,17.320508075688775,5.703782474656201,1.1051693404634584
923,1,530,23.021728866442675,6.272877006546167,1.1871657754010698
924,1,520,22.80350850198276,6.253828811575473,1.1836007130124777
925,1,530,23.021728866442675,6.272877006546167,1.1871657754010698
926,1,130,11.40175425099138,4.867534450455582,1.0445632798573978
927,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
928,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
929,1,730,27.018512172212592,6.593044534142437,1.258467023172905
930,1,380,19.493588689617926,5.940171252720432,1.1336898395721917
931,1,80,8.94427190999916,4.382026634673881,1.026737967914439
932,1,240,15.491933384829668,5.480638923341991,1.0837789661319075
933,1,520,22.80350850198276,6.253828811575473,1.1836007130124777
934,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
935,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
936,1,70,8.366600265340756,4.248495242049359,1.023172905525847
937,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
938,1,310,17.60681686165901,5.736572297479192,1.1087344028520505
939,1,630,25.099800796022265,6.4457198193855785,1.2228163992869874
940,1,690,26.267851073127396,6.536691597591305,1.2442067736185383
941,1,440,20.97617696340303,6.0867747269123065,1.1550802139037426
942,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
943,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
944,1,410,20.248456731316587,6.016157159698354,1.144385026737968
945,1,300,17.320508075688775,5.703782474656201,1.1051693404634584
946,1,660,25.69046515733026,6.492239835020471,1.2335115864527637
947,1,540,23.2379000772445,6.29156913955832,1.190730837789662
948,1,590,24.289915602982237,6.380122536899765,1.2085561497326207
949,1,780,27.92848008753788,6.659293919683638,1.2762923351158637
950,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
951,1,460,21.447610589527216,6.131226489483141,1.1622103386809268
952,1,170,13.038404810405298,5.135798437050262,1.0588235294117645
953,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
954,1,670,25.88435821108957,6.507277712385012,1.237076648841354
955,1,530,23.021728866442675,6.272877006546167,1.1871657754010698
956,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
957,1,320,17.88854381999832,5.768320995793772,1.1122994652406408
958,1,620,24.899799195977465,6.429719478039138,1.2192513368983953
959,1,320,17.88854381999832,5.768320995793772,1.1122994652406408
960,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
961,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
962,1,640,25.298221281347036,6.461468176353717,1.2263814616755795
963,1,500,22.360679774997898,6.214608098422191,1.1764705882352935
964,1,550,23.45207879911715,6.309918278226516,1.1942959001782523
965,1,1130,33.61547262794322,7.029972911706386,1.401069518716577
966,1,490,22.135943621178654,6.194405391104672,1.1729055258467032
967,1,790,28.106938645110393,6.672032945461067,1.2798573975044558
968,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
969,1,310,17.60681686165901,5.736572297479192,1.1087344028520505
970,1,290,17.029386365926403,5.66988092298052,1.1016042780748663
971,1,850,29.154759474226502,6.745236349484363,1.3012477718360067
972,1,230,15.165750888103101,5.438079308923196,1.0802139037433154
973,1,540,23.2379000772445,6.29156913955832,1.190730837789662
974,1,290,17.029386365926403,5.66988092298052,1.1016042780748663
975,1,220,14.832396974191326,5.393627546352362,1.0766488413547233
976,1,450,21.213203435596427,6.1092475827643655,1.1586452762923347
977,1,540,23.2379000772445,6.29156913955832,1.190730837789662
978,1,740,27.202941017470888,6.606650186198215,1.262032085561497
979,1,400,20,5.991464547107982,1.140819964349376
980,1,430,20.73644135332772,6.063785208687608,1.1515151515151523
981,1,510,22.58317958127243,6.234410725718371,1.1800356506238856
982,1,560,23.664319132398465,6.327936783729195,1.1978609625668444
983,1,250,15.811388300841896,5.521460917862246,1.0873440285204996
984,1,290,17.029386365926403,5.66988092298052,1.1016042780748663
985,1,570,23.874672772626646,6.345636360828596,1.2014260249554365
986,1,600,24.49489742783178,6.396929655216146,1.2121212121212128
987,1,680,26.076809620810597,6.522092798170152,1.2406417112299462
988,1,560,23.664319132398465,6.327936783729195,1.1978609625668444
989,1,340,18.439088914585774,5.8289456176102075,1.119429590017825
990,1,780,27.92848008753788,6.659293919683638,1.2762923351158637
991,1,230,15.165750888103101,5.438079308923196,1.0802139037433154
992,1,490,22.135943621178654,6.194405391104672,1.1729055258467032
993,1,730,27.018512172212592,6.593044534142437,1.258467023172905
994,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
995,1,670,25.88435821108957,6.507277712385012,1.237076648841354
996,1,610,24.698178070456937,6.413458957167357,1.2156862745098032
997,1,730,27.018512172212592,6.593044534142437,1.258467023172905
998,1,420,20.493901531919196,6.040254711277414,1.1479500891265602
999,1,410,20.248456731316587,6.016157159698354,1.144385026737968
1000,1,360,18.973665961010276,5.886104031450156,1.1265597147950093
1001,1,25250,158.90248582070703,10.136581434703507,10
